Date,Close,Symbol,Shortname
2010-05-04,6.491499900817871,AMZN,"Amazon.com, Inc."
2010-05-05,6.546500205993652,AMZN,"Amazon.com, Inc."
2010-05-06,6.435500144958496,AMZN,"Amazon.com, Inc."
2010-05-07,6.249000072479248,AMZN,"Amazon.com, Inc."
2010-05-10,6.564499855041504,AMZN,"Amazon.com, Inc."
2010-05-11,6.5229997634887695,AMZN,"Amazon.com, Inc."
2010-05-12,6.69350004196167,AMZN,"Amazon.com, Inc."
2010-05-13,6.573500156402588,AMZN,"Amazon.com, Inc."
2010-05-14,6.426499843597412,AMZN,"Amazon.com, Inc."
2010-05-17,6.445499897003174,AMZN,"Amazon.com, Inc."
2010-05-18,6.314000129699707,AMZN,"Amazon.com, Inc."
2010-05-19,6.229499816894531,AMZN,"Amazon.com, Inc."
2010-05-20,5.985499858856201,AMZN,"Amazon.com, Inc."
2010-05-21,6.136000156402588,AMZN,"Amazon.com, Inc."
2010-05-24,6.105999946594238,AMZN,"Amazon.com, Inc."
2010-05-25,6.243000030517578,AMZN,"Amazon.com, Inc."
2010-05-26,6.1605000495910645,AMZN,"Amazon.com, Inc."
2010-05-27,6.335000038146973,AMZN,"Amazon.com, Inc."
2010-05-28,6.2729997634887695,AMZN,"Amazon.com, Inc."
2010-06-01,6.1620001792907715,AMZN,"Amazon.com, Inc."
2010-06-02,6.315499782562256,AMZN,"Amazon.com, Inc."
2010-06-03,6.438000202178955,AMZN,"Amazon.com, Inc."
2010-06-04,6.138500213623047,AMZN,"Amazon.com, Inc."
2010-06-07,6.100500106811523,AMZN,"Amazon.com, Inc."
2010-06-08,5.941999912261963,AMZN,"Amazon.com, Inc."
2010-06-09,5.895500183105469,AMZN,"Amazon.com, Inc."
2010-06-10,6.1605000495910645,AMZN,"Amazon.com, Inc."
2010-06-11,6.151500225067139,AMZN,"Amazon.com, Inc."
2010-06-14,6.191500186920166,AMZN,"Amazon.com, Inc."
2010-06-15,6.3420000076293945,AMZN,"Amazon.com, Inc."
2010-06-16,6.34499979019165,AMZN,"Amazon.com, Inc."
2010-06-17,6.29449987411499,AMZN,"Amazon.com, Inc."
2010-06-18,6.291500091552734,AMZN,"Amazon.com, Inc."
2010-06-21,6.127500057220459,AMZN,"Amazon.com, Inc."
2010-06-22,6.115499973297119,AMZN,"Amazon.com, Inc."
2010-06-23,6.072500228881836,AMZN,"Amazon.com, Inc."
2010-06-24,5.916500091552734,AMZN,"Amazon.com, Inc."
2010-06-25,6.050000190734863,AMZN,"Amazon.com, Inc."
2010-06-28,5.889999866485596,AMZN,"Amazon.com, Inc."
2010-06-29,5.430500030517578,AMZN,"Amazon.com, Inc."
2010-06-30,5.4629998207092285,AMZN,"Amazon.com, Inc."
2010-07-01,5.547999858856201,AMZN,"Amazon.com, Inc."
2010-07-02,5.456999778747559,AMZN,"Amazon.com, Inc."
2010-07-06,5.502999782562256,AMZN,"Amazon.com, Inc."
2010-07-07,5.671500205993652,AMZN,"Amazon.com, Inc."
2010-07-08,5.810999870300293,AMZN,"Amazon.com, Inc."
2010-07-09,5.86299991607666,AMZN,"Amazon.com, Inc."
2010-07-12,5.975500106811523,AMZN,"Amazon.com, Inc."
2010-07-13,6.182499885559082,AMZN,"Amazon.com, Inc."
2010-07-14,6.164999961853027,AMZN,"Amazon.com, Inc."
2010-07-15,6.103000164031982,AMZN,"Amazon.com, Inc."
2010-07-16,5.924499988555908,AMZN,"Amazon.com, Inc."
2010-07-19,5.997000217437744,AMZN,"Amazon.com, Inc."
2010-07-20,6.005000114440918,AMZN,"Amazon.com, Inc."
2010-07-21,5.871500015258789,AMZN,"Amazon.com, Inc."
2010-07-22,6.003499984741211,AMZN,"Amazon.com, Inc."
2010-07-23,5.94350004196167,AMZN,"Amazon.com, Inc."
2010-07-26,5.920000076293945,AMZN,"Amazon.com, Inc."
2010-07-27,5.856500148773193,AMZN,"Amazon.com, Inc."
2010-07-28,5.856500148773193,AMZN,"Amazon.com, Inc."
2010-07-29,5.8429999351501465,AMZN,"Amazon.com, Inc."
2010-07-30,5.894499778747559,AMZN,"Amazon.com, Inc."
2010-08-02,6.003499984741211,AMZN,"Amazon.com, Inc."
2010-08-03,6.120999813079834,AMZN,"Amazon.com, Inc."
2010-08-04,6.379000186920166,AMZN,"Amazon.com, Inc."
2010-08-05,6.391499996185303,AMZN,"Amazon.com, Inc."
2010-08-06,6.415999889373779,AMZN,"Amazon.com, Inc."
2010-08-09,6.441500186920166,AMZN,"Amazon.com, Inc."
2010-08-10,6.5,AMZN,"Amazon.com, Inc."
2010-08-11,6.29449987411499,AMZN,"Amazon.com, Inc."
2010-08-12,6.328000068664551,AMZN,"Amazon.com, Inc."
2010-08-13,6.234499931335449,AMZN,"Amazon.com, Inc."
2010-08-16,6.303500175476074,AMZN,"Amazon.com, Inc."
2010-08-17,6.442999839782715,AMZN,"Amazon.com, Inc."
2010-08-18,6.482500076293945,AMZN,"Amazon.com, Inc."
2010-08-19,6.378499984741211,AMZN,"Amazon.com, Inc."
2010-08-20,6.388000011444092,AMZN,"Amazon.com, Inc."
2010-08-23,6.329999923706055,AMZN,"Amazon.com, Inc."
2010-08-24,6.226500034332275,AMZN,"Amazon.com, Inc."
2010-08-25,6.34250020980835,AMZN,"Amazon.com, Inc."
2010-08-26,6.243000030517578,AMZN,"Amazon.com, Inc."
2010-08-27,6.331999778747559,AMZN,"Amazon.com, Inc."
2010-08-30,6.189499855041504,AMZN,"Amazon.com, Inc."
2010-08-31,6.241499900817871,AMZN,"Amazon.com, Inc."
2010-09-01,6.624499797821045,AMZN,"Amazon.com, Inc."
2010-09-02,6.760499954223633,AMZN,"Amazon.com, Inc."
2010-09-03,6.939499855041504,AMZN,"Amazon.com, Inc."
2010-09-07,6.861000061035156,AMZN,"Amazon.com, Inc."
2010-09-08,6.956999778747559,AMZN,"Amazon.com, Inc."
2010-09-09,7.019000053405762,AMZN,"Amazon.com, Inc."
2010-09-10,7.122000217437744,AMZN,"Amazon.com, Inc."
2010-09-13,7.253499984741211,AMZN,"Amazon.com, Inc."
2010-09-14,7.287499904632568,AMZN,"Amazon.com, Inc."
2010-09-15,7.272500038146973,AMZN,"Amazon.com, Inc."
2010-09-16,7.406499862670898,AMZN,"Amazon.com, Inc."
2010-09-17,7.415999889373779,AMZN,"Amazon.com, Inc."
2010-09-20,7.565000057220459,AMZN,"Amazon.com, Inc."
2010-09-21,7.536499977111816,AMZN,"Amazon.com, Inc."
2010-09-22,7.5914998054504395,AMZN,"Amazon.com, Inc."
2010-09-23,7.642499923706055,AMZN,"Amazon.com, Inc."
2010-09-24,8.036499977111816,AMZN,"Amazon.com, Inc."
2010-09-27,7.968500137329102,AMZN,"Amazon.com, Inc."
2010-09-28,7.985000133514404,AMZN,"Amazon.com, Inc."
2010-09-29,7.94950008392334,AMZN,"Amazon.com, Inc."
2010-09-30,7.853000164031982,AMZN,"Amazon.com, Inc."
2010-10-01,7.685500144958496,AMZN,"Amazon.com, Inc."
2010-10-04,7.769499778747559,AMZN,"Amazon.com, Inc."
2010-10-05,8.043499946594238,AMZN,"Amazon.com, Inc."
2010-10-06,7.769999980926514,AMZN,"Amazon.com, Inc."
2010-10-07,7.813499927520752,AMZN,"Amazon.com, Inc."
2010-10-08,7.777500152587891,AMZN,"Amazon.com, Inc."
2010-10-11,7.651500225067139,AMZN,"Amazon.com, Inc."
2010-10-12,7.823999881744385,AMZN,"Amazon.com, Inc."
2010-10-13,7.758500099182129,AMZN,"Amazon.com, Inc."
2010-10-14,7.776500225067139,AMZN,"Amazon.com, Inc."
2010-10-15,8.232000350952148,AMZN,"Amazon.com, Inc."
2010-10-18,8.178000450134277,AMZN,"Amazon.com, Inc."
2010-10-19,7.933499813079834,AMZN,"Amazon.com, Inc."
2010-10-20,7.933499813079834,AMZN,"Amazon.com, Inc."
2010-10-21,8.248499870300293,AMZN,"Amazon.com, Inc."
2010-10-22,8.456500053405762,AMZN,"Amazon.com, Inc."
2010-10-25,8.449999809265137,AMZN,"Amazon.com, Inc."
2010-10-26,8.4975004196167,AMZN,"Amazon.com, Inc."
2010-10-27,8.375499725341797,AMZN,"Amazon.com, Inc."
2010-10-28,8.342000007629395,AMZN,"Amazon.com, Inc."
2010-10-29,8.261500358581543,AMZN,"Amazon.com, Inc."
2010-11-01,8.128999710083008,AMZN,"Amazon.com, Inc."
2010-11-02,8.230500221252441,AMZN,"Amazon.com, Inc."
2010-11-03,8.423500061035156,AMZN,"Amazon.com, Inc."
2010-11-04,8.446499824523926,AMZN,"Amazon.com, Inc."
2010-11-05,8.53849983215332,AMZN,"Amazon.com, Inc."
2010-11-08,8.599499702453613,AMZN,"Amazon.com, Inc."
2010-11-09,8.513500213623047,AMZN,"Amazon.com, Inc."
2010-11-10,8.666500091552734,AMZN,"Amazon.com, Inc."
2010-11-11,8.518500328063965,AMZN,"Amazon.com, Inc."
2010-11-12,8.284000396728516,AMZN,"Amazon.com, Inc."
2010-11-15,7.945000171661377,AMZN,"Amazon.com, Inc."
2010-11-16,7.888999938964844,AMZN,"Amazon.com, Inc."
2010-11-17,7.917500019073486,AMZN,"Amazon.com, Inc."
2010-11-18,8.208499908447266,AMZN,"Amazon.com, Inc."
2010-11-19,8.241000175476074,AMZN,"Amazon.com, Inc."
2010-11-22,8.519499778747559,AMZN,"Amazon.com, Inc."
2010-11-23,8.40999984741211,AMZN,"Amazon.com, Inc."
2010-11-24,8.862500190734863,AMZN,"Amazon.com, Inc."
2010-11-26,8.859999656677246,AMZN,"Amazon.com, Inc."
2010-11-29,8.974499702453613,AMZN,"Amazon.com, Inc."
2010-11-30,8.770000457763672,AMZN,"Amazon.com, Inc."
2010-12-01,8.827500343322754,AMZN,"Amazon.com, Inc."
2010-12-02,8.826499938964844,AMZN,"Amazon.com, Inc."
2010-12-03,8.784000396728516,AMZN,"Amazon.com, Inc."
2010-12-06,8.90250015258789,AMZN,"Amazon.com, Inc."
2010-12-07,8.838500022888184,AMZN,"Amazon.com, Inc."
2010-12-08,8.814499855041504,AMZN,"Amazon.com, Inc."
2010-12-09,8.742500305175781,AMZN,"Amazon.com, Inc."
2010-12-10,8.781000137329102,AMZN,"Amazon.com, Inc."
2010-12-13,8.712499618530273,AMZN,"Amazon.com, Inc."
2010-12-14,8.696999549865723,AMZN,"Amazon.com, Inc."
2010-12-15,8.778499603271484,AMZN,"Amazon.com, Inc."
2010-12-16,8.902000427246094,AMZN,"Amazon.com, Inc."
2010-12-17,8.878999710083008,AMZN,"Amazon.com, Inc."
2010-12-20,9.16450023651123,AMZN,"Amazon.com, Inc."
2010-12-21,9.237500190734863,AMZN,"Amazon.com, Inc."
2010-12-22,9.23799991607666,AMZN,"Amazon.com, Inc."
2010-12-23,9.129500389099121,AMZN,"Amazon.com, Inc."
2010-12-27,9.107000350952148,AMZN,"Amazon.com, Inc."
2010-12-28,9.054499626159668,AMZN,"Amazon.com, Inc."
2010-12-29,9.168499946594238,AMZN,"Amazon.com, Inc."
2010-12-30,9.137499809265137,AMZN,"Amazon.com, Inc."
2010-12-31,9.0,AMZN,"Amazon.com, Inc."
2011-01-03,9.211000442504883,AMZN,"Amazon.com, Inc."
2011-01-04,9.250499725341797,AMZN,"Amazon.com, Inc."
2011-01-05,9.371000289916992,AMZN,"Amazon.com, Inc."
2011-01-06,9.293000221252441,AMZN,"Amazon.com, Inc."
2011-01-07,9.274499893188477,AMZN,"Amazon.com, Inc."
2011-01-10,9.234000205993652,AMZN,"Amazon.com, Inc."
2011-01-11,9.217000007629395,AMZN,"Amazon.com, Inc."
2011-01-12,9.204000473022461,AMZN,"Amazon.com, Inc."
2011-01-13,9.27649974822998,AMZN,"Amazon.com, Inc."
2011-01-14,9.4375,AMZN,"Amazon.com, Inc."
2011-01-18,9.5625,AMZN,"Amazon.com, Inc."
2011-01-19,9.343500137329102,AMZN,"Amazon.com, Inc."
2011-01-20,9.097999572753906,AMZN,"Amazon.com, Inc."
2011-01-21,8.871000289916992,AMZN,"Amazon.com, Inc."
2011-01-24,8.842499732971191,AMZN,"Amazon.com, Inc."
2011-01-25,8.835000038146973,AMZN,"Amazon.com, Inc."
2011-01-26,8.769499778747559,AMZN,"Amazon.com, Inc."
2011-01-27,9.22249984741211,AMZN,"Amazon.com, Inc."
2011-01-28,8.557000160217285,AMZN,"Amazon.com, Inc."
2011-01-31,8.482000350952148,AMZN,"Amazon.com, Inc."
2011-02-01,8.605500221252441,AMZN,"Amazon.com, Inc."
2011-02-02,8.67650032043457,AMZN,"Amazon.com, Inc."
2011-02-03,8.685500144958496,AMZN,"Amazon.com, Inc."
2011-02-04,8.796500205993652,AMZN,"Amazon.com, Inc."
2011-02-07,8.821499824523926,AMZN,"Amazon.com, Inc."
2011-02-08,9.152999877929688,AMZN,"Amazon.com, Inc."
2011-02-09,9.265000343322754,AMZN,"Amazon.com, Inc."
2011-02-10,9.310500144958496,AMZN,"Amazon.com, Inc."
2011-02-11,9.462499618530273,AMZN,"Amazon.com, Inc."
2011-02-14,9.520999908447266,AMZN,"Amazon.com, Inc."
2011-02-15,9.451499938964844,AMZN,"Amazon.com, Inc."
2011-02-16,9.331000328063965,AMZN,"Amazon.com, Inc."
2011-02-17,9.387999534606934,AMZN,"Amazon.com, Inc."
2011-02-18,9.324999809265137,AMZN,"Amazon.com, Inc."
2011-02-22,9.020999908447266,AMZN,"Amazon.com, Inc."
2011-02-23,8.833999633789062,AMZN,"Amazon.com, Inc."
2011-02-24,8.887499809265137,AMZN,"Amazon.com, Inc."
2011-02-25,8.862000465393066,AMZN,"Amazon.com, Inc."
2011-02-28,8.66450023651123,AMZN,"Amazon.com, Inc."
2011-03-01,8.472000122070312,AMZN,"Amazon.com, Inc."
2011-03-02,8.60099983215332,AMZN,"Amazon.com, Inc."
2011-03-03,8.63949966430664,AMZN,"Amazon.com, Inc."
2011-03-04,8.583499908447266,AMZN,"Amazon.com, Inc."
2011-03-07,8.454000473022461,AMZN,"Amazon.com, Inc."
2011-03-08,8.344499588012695,AMZN,"Amazon.com, Inc."
2011-03-09,8.452500343322754,AMZN,"Amazon.com, Inc."
2011-03-10,8.307000160217285,AMZN,"Amazon.com, Inc."
2011-03-11,8.403499603271484,AMZN,"Amazon.com, Inc."
2011-03-14,8.33650016784668,AMZN,"Amazon.com, Inc."
2011-03-15,8.253999710083008,AMZN,"Amazon.com, Inc."
2011-03-16,8.234999656677246,AMZN,"Amazon.com, Inc."
2011-03-17,8.048500061035156,AMZN,"Amazon.com, Inc."
2011-03-18,8.090999603271484,AMZN,"Amazon.com, Inc."
2011-03-21,8.22599983215332,AMZN,"Amazon.com, Inc."
2011-03-22,8.130000114440918,AMZN,"Amazon.com, Inc."
2011-03-23,8.265999794006348,AMZN,"Amazon.com, Inc."
2011-03-24,8.555000305175781,AMZN,"Amazon.com, Inc."
2011-03-25,8.548999786376953,AMZN,"Amazon.com, Inc."
2011-03-28,8.467499732971191,AMZN,"Amazon.com, Inc."
2011-03-29,8.730999946594238,AMZN,"Amazon.com, Inc."
2011-03-30,8.970999717712402,AMZN,"Amazon.com, Inc."
2011-03-31,9.006500244140625,AMZN,"Amazon.com, Inc."
2011-04-01,9.006500244140625,AMZN,"Amazon.com, Inc."
2011-04-04,9.147000312805176,AMZN,"Amazon.com, Inc."
2011-04-05,9.26449966430664,AMZN,"Amazon.com, Inc."
2011-04-06,9.137999534606934,AMZN,"Amazon.com, Inc."
2011-04-07,9.245499610900879,AMZN,"Amazon.com, Inc."
2011-04-08,9.23550033569336,AMZN,"Amazon.com, Inc."
2011-04-11,9.20199966430664,AMZN,"Amazon.com, Inc."
2011-04-12,9.02400016784668,AMZN,"Amazon.com, Inc."
2011-04-13,9.114500045776367,AMZN,"Amazon.com, Inc."
2011-04-14,9.090999603271484,AMZN,"Amazon.com, Inc."
2011-04-15,9.000499725341797,AMZN,"Amazon.com, Inc."
2011-04-18,8.916999816894531,AMZN,"Amazon.com, Inc."
2011-04-19,8.940999984741211,AMZN,"Amazon.com, Inc."
2011-04-20,9.193499565124512,AMZN,"Amazon.com, Inc."
2011-04-21,9.294500350952148,AMZN,"Amazon.com, Inc."
2011-04-25,9.270999908447266,AMZN,"Amazon.com, Inc."
2011-04-26,9.114999771118164,AMZN,"Amazon.com, Inc."
2011-04-27,9.831500053405762,AMZN,"Amazon.com, Inc."
2011-04-28,9.753499984741211,AMZN,"Amazon.com, Inc."
2011-04-29,9.790499687194824,AMZN,"Amazon.com, Inc."
2011-05-02,10.059499740600586,AMZN,"Amazon.com, Inc."
2011-05-03,9.922499656677246,AMZN,"Amazon.com, Inc."
2011-05-04,9.998499870300293,AMZN,"Amazon.com, Inc."
2011-05-05,9.855500221252441,AMZN,"Amazon.com, Inc."
2011-05-06,9.880000114440918,AMZN,"Amazon.com, Inc."
2011-05-09,10.039999961853027,AMZN,"Amazon.com, Inc."
2011-05-10,10.196999549865723,AMZN,"Amazon.com, Inc."
2011-05-11,10.218999862670898,AMZN,"Amazon.com, Inc."
2011-05-12,10.303500175476074,AMZN,"Amazon.com, Inc."
2011-05-13,10.128000259399414,AMZN,"Amazon.com, Inc."
2011-05-16,9.625499725341797,AMZN,"Amazon.com, Inc."
2011-05-17,9.740500450134277,AMZN,"Amazon.com, Inc."
2011-05-18,9.854499816894531,AMZN,"Amazon.com, Inc."
2011-05-19,9.9399995803833,AMZN,"Amazon.com, Inc."
2011-05-20,9.932499885559082,AMZN,"Amazon.com, Inc."
2011-05-23,9.810999870300293,AMZN,"Amazon.com, Inc."
2011-05-24,9.66349983215332,AMZN,"Amazon.com, Inc."
2011-05-25,9.61299991607666,AMZN,"Amazon.com, Inc."
2011-05-26,9.75,AMZN,"Amazon.com, Inc."
2011-05-27,9.706500053405762,AMZN,"Amazon.com, Inc."
2011-05-31,9.834500312805176,AMZN,"Amazon.com, Inc."
2011-06-01,9.619999885559082,AMZN,"Amazon.com, Inc."
2011-06-02,9.682499885559082,AMZN,"Amazon.com, Inc."
2011-06-03,9.416000366210938,AMZN,"Amazon.com, Inc."
2011-06-06,9.284500122070312,AMZN,"Amazon.com, Inc."
2011-06-07,9.3774995803833,AMZN,"Amazon.com, Inc."
2011-06-08,9.40250015258789,AMZN,"Amazon.com, Inc."
2011-06-09,9.484000205993652,AMZN,"Amazon.com, Inc."
2011-06-10,9.326499938964844,AMZN,"Amazon.com, Inc."
2011-06-13,9.314499855041504,AMZN,"Amazon.com, Inc."
2011-06-14,9.498000144958496,AMZN,"Amazon.com, Inc."
2011-06-15,9.298999786376953,AMZN,"Amazon.com, Inc."
2011-06-16,9.182499885559082,AMZN,"Amazon.com, Inc."
2011-06-17,9.318499565124512,AMZN,"Amazon.com, Inc."
2011-06-20,9.38599967956543,AMZN,"Amazon.com, Inc."
2011-06-21,9.71150016784668,AMZN,"Amazon.com, Inc."
2011-06-22,9.581500053405762,AMZN,"Amazon.com, Inc."
2011-06-23,9.708000183105469,AMZN,"Amazon.com, Inc."
2011-06-24,9.6274995803833,AMZN,"Amazon.com, Inc."
2011-06-27,10.0625,AMZN,"Amazon.com, Inc."
2011-06-28,10.117500305175781,AMZN,"Amazon.com, Inc."
2011-06-29,10.208999633789062,AMZN,"Amazon.com, Inc."
2011-06-30,10.224499702453613,AMZN,"Amazon.com, Inc."
2011-07-01,10.474499702453613,AMZN,"Amazon.com, Inc."
2011-07-05,10.659500122070312,AMZN,"Amazon.com, Inc."
2011-07-06,10.709500312805176,AMZN,"Amazon.com, Inc."
2011-07-07,10.836999893188477,AMZN,"Amazon.com, Inc."
2011-07-08,10.913999557495117,AMZN,"Amazon.com, Inc."
2011-07-11,10.6274995803833,AMZN,"Amazon.com, Inc."
2011-07-12,10.56149959564209,AMZN,"Amazon.com, Inc."
2011-07-13,10.675000190734863,AMZN,"Amazon.com, Inc."
2011-07-14,10.519000053405762,AMZN,"Amazon.com, Inc."
2011-07-15,10.643500328063965,AMZN,"Amazon.com, Inc."
2011-07-18,10.576499938964844,AMZN,"Amazon.com, Inc."
2011-07-19,10.902999877929688,AMZN,"Amazon.com, Inc."
2011-07-20,10.77750015258789,AMZN,"Amazon.com, Inc."
2011-07-21,10.660499572753906,AMZN,"Amazon.com, Inc."
2011-07-22,10.826000213623047,AMZN,"Amazon.com, Inc."
2011-07-25,10.674500465393066,AMZN,"Amazon.com, Inc."
2011-07-26,10.708999633789062,AMZN,"Amazon.com, Inc."
2011-07-27,11.12600040435791,AMZN,"Amazon.com, Inc."
2011-07-28,11.194999694824219,AMZN,"Amazon.com, Inc."
2011-07-29,11.12600040435791,AMZN,"Amazon.com, Inc."
2011-08-01,11.065999984741211,AMZN,"Amazon.com, Inc."
2011-08-02,10.585000038146973,AMZN,"Amazon.com, Inc."
2011-08-03,10.498000144958496,AMZN,"Amazon.com, Inc."
2011-08-04,10.074000358581543,AMZN,"Amazon.com, Inc."
2011-08-05,10.135000228881836,AMZN,"Amazon.com, Inc."
2011-08-08,9.6850004196167,AMZN,"Amazon.com, Inc."
2011-08-09,10.254500389099121,AMZN,"Amazon.com, Inc."
2011-08-10,9.706500053405762,AMZN,"Amazon.com, Inc."
2011-08-11,9.918000221252441,AMZN,"Amazon.com, Inc."
2011-08-12,10.114999771118164,AMZN,"Amazon.com, Inc."
2011-08-15,10.147500038146973,AMZN,"Amazon.com, Inc."
2011-08-16,9.883999824523926,AMZN,"Amazon.com, Inc."
2011-08-17,9.796500205993652,AMZN,"Amazon.com, Inc."
2011-08-18,9.12600040435791,AMZN,"Amazon.com, Inc."
2011-08-19,8.946499824523926,AMZN,"Amazon.com, Inc."
2011-08-22,8.876999855041504,AMZN,"Amazon.com, Inc."
2011-08-23,9.677499771118164,AMZN,"Amazon.com, Inc."
2011-08-24,9.68649959564209,AMZN,"Amazon.com, Inc."
2011-08-25,9.601499557495117,AMZN,"Amazon.com, Inc."
2011-08-26,9.963500022888184,AMZN,"Amazon.com, Inc."
2011-08-29,10.326499938964844,AMZN,"Amazon.com, Inc."
2011-08-30,10.545999526977539,AMZN,"Amazon.com, Inc."
2011-08-31,10.761500358581543,AMZN,"Amazon.com, Inc."
2011-09-01,10.626999855041504,AMZN,"Amazon.com, Inc."
2011-09-02,10.5,AMZN,"Amazon.com, Inc."
2011-09-06,10.809000015258789,AMZN,"Amazon.com, Inc."
2011-09-07,10.994999885559082,AMZN,"Amazon.com, Inc."
2011-09-08,10.86299991607666,AMZN,"Amazon.com, Inc."
2011-09-09,10.569499969482422,AMZN,"Amazon.com, Inc."
2011-09-12,10.82800006866455,AMZN,"Amazon.com, Inc."
2011-09-13,10.976499557495117,AMZN,"Amazon.com, Inc."
2011-09-14,11.128499984741211,AMZN,"Amazon.com, Inc."
2011-09-15,11.33899974822998,AMZN,"Amazon.com, Inc."
2011-09-16,11.96500015258789,AMZN,"Amazon.com, Inc."
2011-09-19,12.084500312805176,AMZN,"Amazon.com, Inc."
2011-09-20,11.662500381469727,AMZN,"Amazon.com, Inc."
2011-09-21,11.593500137329102,AMZN,"Amazon.com, Inc."
2011-09-22,11.161499977111816,AMZN,"Amazon.com, Inc."
2011-09-23,11.180500030517578,AMZN,"Amazon.com, Inc."
2011-09-26,11.492500305175781,AMZN,"Amazon.com, Inc."
2011-09-27,11.21049976348877,AMZN,"Amazon.com, Inc."
2011-09-28,11.48550033569336,AMZN,"Amazon.com, Inc."
2011-09-29,11.121999740600586,AMZN,"Amazon.com, Inc."
2011-09-30,10.81149959564209,AMZN,"Amazon.com, Inc."
2011-10-03,10.598999977111816,AMZN,"Amazon.com, Inc."
2011-10-04,10.625,AMZN,"Amazon.com, Inc."
2011-10-05,10.975000381469727,AMZN,"Amazon.com, Inc."
2011-10-06,11.075499534606934,AMZN,"Amazon.com, Inc."
2011-10-07,11.237000465393066,AMZN,"Amazon.com, Inc."
2011-10-10,11.565999984741211,AMZN,"Amazon.com, Inc."
2011-10-11,11.77400016784668,AMZN,"Amazon.com, Inc."
2011-10-12,11.840499877929688,AMZN,"Amazon.com, Inc."
2011-10-13,11.807499885559082,AMZN,"Amazon.com, Inc."
2011-10-14,12.33549976348877,AMZN,"Amazon.com, Inc."
2011-10-17,12.116499900817871,AMZN,"Amazon.com, Inc."
2011-10-18,12.194000244140625,AMZN,"Amazon.com, Inc."
2011-10-19,11.576499938964844,AMZN,"Amazon.com, Inc."
2011-10-20,11.680500030517578,AMZN,"Amazon.com, Inc."
2011-10-21,11.73900032043457,AMZN,"Amazon.com, Inc."
2011-10-24,11.880499839782715,AMZN,"Amazon.com, Inc."
2011-10-25,11.357500076293945,AMZN,"Amazon.com, Inc."
2011-10-26,9.920000076293945,AMZN,"Amazon.com, Inc."
2011-10-27,10.33899974822998,AMZN,"Amazon.com, Inc."
2011-10-28,10.866000175476074,AMZN,"Amazon.com, Inc."
2011-10-31,10.67549991607666,AMZN,"Amazon.com, Inc."
2011-11-01,10.604999542236328,AMZN,"Amazon.com, Inc."
2011-11-02,10.781000137329102,AMZN,"Amazon.com, Inc."
2011-11-03,10.91450023651123,AMZN,"Amazon.com, Inc."
2011-11-04,10.824000358581543,AMZN,"Amazon.com, Inc."
2011-11-07,10.850000381469727,AMZN,"Amazon.com, Inc."
2011-11-08,10.899499893188477,AMZN,"Amazon.com, Inc."
2011-11-09,10.560999870300293,AMZN,"Amazon.com, Inc."
2011-11-10,10.53950023651123,AMZN,"Amazon.com, Inc."
2011-11-11,10.869500160217285,AMZN,"Amazon.com, Inc."
2011-11-14,10.946499824523926,AMZN,"Amazon.com, Inc."
2011-11-15,10.891500473022461,AMZN,"Amazon.com, Inc."
2011-11-16,10.599499702453613,AMZN,"Amazon.com, Inc."
2011-11-17,10.22599983215332,AMZN,"Amazon.com, Inc."
2011-11-18,9.857000350952148,AMZN,"Amazon.com, Inc."
2011-11-21,9.462499618530273,AMZN,"Amazon.com, Inc."
2011-11-22,9.616999626159668,AMZN,"Amazon.com, Inc."
2011-11-23,9.44950008392334,AMZN,"Amazon.com, Inc."
2011-11-25,9.119999885559082,AMZN,"Amazon.com, Inc."
2011-11-28,9.707500457763672,AMZN,"Amazon.com, Inc."
2011-11-29,9.419500350952148,AMZN,"Amazon.com, Inc."
2011-11-30,9.614500045776367,AMZN,"Amazon.com, Inc."
2011-12-01,9.856499671936035,AMZN,"Amazon.com, Inc."
2011-12-02,9.80150032043457,AMZN,"Amazon.com, Inc."
2011-12-05,9.812000274658203,AMZN,"Amazon.com, Inc."
2011-12-06,9.599499702453613,AMZN,"Amazon.com, Inc."
2011-12-07,9.765999794006348,AMZN,"Amazon.com, Inc."
2011-12-08,9.52400016784668,AMZN,"Amazon.com, Inc."
2011-12-09,9.65149974822998,AMZN,"Amazon.com, Inc."
2011-12-12,9.47599983215332,AMZN,"Amazon.com, Inc."
2011-12-13,9.025500297546387,AMZN,"Amazon.com, Inc."
2011-12-14,9.010499954223633,AMZN,"Amazon.com, Inc."
2011-12-15,9.062999725341797,AMZN,"Amazon.com, Inc."
2011-12-16,9.062999725341797,AMZN,"Amazon.com, Inc."
2011-12-19,8.966500282287598,AMZN,"Amazon.com, Inc."
2011-12-20,9.12600040435791,AMZN,"Amazon.com, Inc."
2011-12-21,8.717499732971191,AMZN,"Amazon.com, Inc."
2011-12-22,8.951499938964844,AMZN,"Amazon.com, Inc."
2011-12-23,8.86400032043457,AMZN,"Amazon.com, Inc."
2011-12-27,8.81350040435791,AMZN,"Amazon.com, Inc."
2011-12-28,8.694499969482422,AMZN,"Amazon.com, Inc."
2011-12-29,8.692999839782715,AMZN,"Amazon.com, Inc."
2011-12-30,8.654999732971191,AMZN,"Amazon.com, Inc."
2012-01-03,8.951499938964844,AMZN,"Amazon.com, Inc."
2012-01-04,8.875499725341797,AMZN,"Amazon.com, Inc."
2012-01-05,8.880499839782715,AMZN,"Amazon.com, Inc."
